slice,name,structure
119.0,HexCer,40:1;O2
119.0,PC,38:6
119.0,PA,34:1
119.0,SM,36:1;O2
119.0,HexCer,40:2;O2
119.0,PG,40:6
119.0,PC,40:6
119.0,HexCer,36:1:O2
119.0,PE,40:6
119.0,PG,36:0
119.0,HexCer,41:1;O2
119.0,PE,42:9
119.0,PE,38:6
119.0,PC,40:7
119.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
119.0,LPE,22:6
119.0,PA,36:1
119.0,PE,40:7
119.0,PG,37:4
119.0,Cer,42:2;O2
119.0,Cer,40:2;O2
119.0,LPE,22:4
119.0,PA,40:6
119.0,PC,34:2
119.0,PC,40:1
119.0,PS,36:1
119.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
119.0,SM,42:1;O2
119.0,PI,36:4
119.0,SM,38:1;O2
119.0,PC,42:1
119.0,SM,34:1;O2
119.0,PE,40:4
119.0,PA,38:3
119.0,PG,36:2
119.0,PC,30:0
119.0,TG,67:2
119.0,TG,72:9
119.0,LPA,18:1
119.0,LPC,O-16:2
119.0,LPC,16:0
119.0,LPC,O-16:0
119.0,LPC,O-18:2
119.0,LPE,18:1
119.0,LPS,16:0
119.0,LPE,18:0
119.0,LPC,O-18:0
119.0,LPE,20:0
119.0,LPC,18:1
119.0,LPG,20:1
119.0,LPC,18:0
119.0,LPE,22:1
119.0,LPC,20:4
119.0,LPC,20:1
119.0,Cer,36:1;O2
119.0,LPC,22:6
119.0,Cer,40:1;O2
119.0,Cer,41:2;O2
119.0,Cer,40:0;O2
119.0,DG,35:0
119.0,Cer,42:1;O2
119.0,PA,32:1
119.0,PA,32:0
119.0,SM,31:1;O2
119.0,PE,O-34:2
119.0,PC_PE,31:0_34:0
119.0,PA_PA,36:1_38:4
119.0,PE,32:2
119.0,HexCer,36:2;O2
119.0,PC,32:1
119.0,PC,32:0
119.0,PA,36:4
119.0,PA,36:2
119.0,PC_PE_PE,31:0_34:0_36:3
119.0,PA,38:5
119.0,PG,32:0
119.0,PE,36:1
119.0,PC,O-34:1
119.0,PE,36:0
119.0,HexCer,36:1;O2
119.0,PS,32:1
119.0,HexCer,38:2;O2
119.0,SM,35:1;O2
119.0,PC_PE,31:1_34:1
119.0,PE_PE,O-36:0_O-38:3
119.0,PC,O-32:0
119.0,PE,O-38:2
119.0,PC,34:1
119.0,PE,O-36:5
119.0,PC,34:0
119.0,PA,38:4
119.0,PE,O-36:3
119.0,SM,36:2;O2
119.0,PE,O-36:2
119.0,PE,O-36:1
119.0,PC_PE,35:1_38:1
119.0,PA,40:4
119.0,PE,O-38:7
119.0,PG,34:1
119.0,PG,35:0
119.0,PE,O-38:6
119.0,PG,34:0
119.0,PC_PE_PE,37:5_38:2_40:5
119.0,HexCer_PG,38:1;O2_36:1
119.0,PC,35:0
119.0,PE,38:7
119.0,PS,34:1
119.0,PS,36:4
119.0,PC_PE,37:1_40:1
119.0,PS,36:3
119.0,PG,37:5
119.0,PE,38:4
119.0,PG,37:2
119.0,PC,O-36:1
119.0,PG,37:1
119.0,SM,42:2;O2
119.0,PE,O-40:7
119.0,PG,36:1
119.0,PS,38:1
119.0,PG,38:5
119.0,PC_PE_PE,39:6_40:3_42:6
119.0,PG,38:4
119.0,PG,39:0
119.0,SM,41:2;O2
119.0,PC,36:3
119.0,PG,38:3
119.0,PC,36:2
119.0,HexCer,40:0;O2
119.0,PS,36:2
119.0,PC,36:1
119.0,PG_PG,38:1_40:4
119.0,SM,42:3;O2
119.0,PS,36:0
119.0,PC,38:5
119.0,PS,38:5
119.0,PG,39:5
119.0,PG,39:4
119.0,PC,38:7
119.0,PG,40:5
119.0,PC,38:4
119.0,PG,40:4
119.0,PC,38:2
119.0,PC,38:1
119.0,PE,42:6
119.0,PS,41:0
119.0,PS,40:2
119.0,PS,40:6
119.0,PI,34:1
119.0,PS,40:5
119.0,PC,40:4
119.0,HexCer,44:2;O2
119.0,PI,34:0
119.0,PS,42:9
119.0,PC,40:2
119.0,PS,41:1
119.0,PI,36:3
119.0,PS,42:6
119.0,PI,36:1
119.0,PI,36:0
119.0,PS,44:9
119.0,PI,38:7
119.0,PI,39:5
119.0,PS,44:10
119.0,PI,38:5
119.0,PI,38:4
119.0,PI,40:8
119.0,PI,40:7
119.0,PI,40:5
119.0,PI,42:8
119.0,Hex2Cer,40:1;O2
119.0,Hex2Cer,40:0;O2
120.0,HexCer,42:2;O2
120.0,HexCer,42:1;O2
120.0,HexCer,40:1;O2
120.0,PC,38:6
120.0,PA,34:1
120.0,SM,36:1;O2
120.0,HexCer,40:2;O2
120.0,PG,40:6
120.0,PC,40:6
120.0,HexCer,36:1:O2
120.0,PE,40:6
120.0,PG,36:0
120.0,HexCer,41:1;O2
120.0,PE,42:9
120.0,PE,38:6
120.0,PC,40:7
120.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
120.0,LPE,22:6
120.0,PA,36:1
120.0,PE,40:7
120.0,PG,37:4
120.0,Cer,42:2;O2
120.0,Cer,40:2;O2
120.0,LPE,22:4
120.0,PA,40:6
120.0,PC,34:2
120.0,PC,40:1
120.0,PS,36:1
120.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
120.0,SM,42:1;O2
120.0,PI,36:4
120.0,SM,38:1;O2
120.0,PC,42:1
120.0,SM,34:1;O2
120.0,PE,40:4
120.0,PA,38:3
120.0,PG,36:2
120.0,PC,30:0
120.0,TG,67:2
120.0,TG,72:9
120.0,LPA,18:1
120.0,LPC,O-16:2
120.0,LPC,16:0
120.0,LPC,O-16:0
120.0,LPC,O-18:2
120.0,LPE,18:1
120.0,LPS,16:0
120.0,LPE,18:0
120.0,LPC,O-18:0
120.0,LPE,20:0
120.0,LPC,18:1
120.0,LPG,20:1
120.0,LPC,18:0
120.0,LPE,22:1
120.0,LPC,20:4
120.0,LPC,20:1
120.0,Cer,36:1;O2
120.0,LPC,22:6
120.0,Cer,40:1;O2
120.0,Cer,41:2;O2
120.0,Cer,40:0;O2
120.0,DG,35:0
120.0,Cer,42:1;O2
120.0,PA,32:1
120.0,PA,32:0
120.0,SM,31:1;O2
120.0,PE,O-34:2
120.0,PC_PE,31:0_34:0
120.0,PA_PA,36:1_38:4
120.0,PE,32:2
120.0,HexCer,36:2;O2
120.0,PC,32:1
120.0,PC,32:0
120.0,PA,36:4
120.0,PA,36:2
120.0,PC_PE_PE,31:0_34:0_36:3
120.0,PA,38:5
120.0,PG,32:0
120.0,PE,36:1
120.0,PC,O-34:1
120.0,PE,36:0
120.0,HexCer,36:1;O2
120.0,PS,32:1
120.0,HexCer,38:2;O2
120.0,SM,35:1;O2
120.0,PC_PE,31:1_34:1
120.0,PE_PE,O-36:0_O-38:3
120.0,PC,O-32:0
120.0,PE,O-38:2
120.0,PC,34:1
120.0,PE,O-36:5
120.0,PC,34:0
120.0,PA,38:4
120.0,PE,O-36:3
120.0,SM,36:2;O2
120.0,PE,O-36:2
120.0,PE,O-36:1
120.0,PC_PE,35:1_38:1
120.0,PA,40:4
120.0,PE,O-38:7
120.0,PG,34:1
120.0,PG,35:0
120.0,PE,O-38:6
120.0,PG,34:0
120.0,PC_PE_PE,37:5_38:2_40:5
120.0,HexCer_PG,38:1;O2_36:1
120.0,PC,35:0
120.0,PE,38:7
120.0,PS,34:1
120.0,PS,36:4
120.0,PC_PE,37:1_40:1
120.0,PS,36:3
120.0,PG,37:5
120.0,PE,38:4
120.0,PG,37:2
120.0,PC,O-36:1
120.0,PG,37:1
120.0,SM,42:2;O2
120.0,PE,O-40:7
120.0,PG,36:1
120.0,PS,38:1
120.0,PG,38:5
120.0,PC_PE_PE,39:6_40:3_42:6
120.0,PG,38:4
120.0,PG,39:0
120.0,SM,41:2;O2
120.0,PC,36:3
120.0,PG,38:3
120.0,PC,36:2
120.0,HexCer,40:0;O2
120.0,PS,36:2
120.0,PC,36:1
120.0,PG_PG,38:1_40:4
120.0,SM,42:3;O2
120.0,PS,36:0
120.0,PC,38:5
120.0,PS,38:5
120.0,PG,39:5
120.0,PG,39:4
120.0,PC,38:7
120.0,PG,40:5
120.0,PC,38:4
120.0,PG,40:4
120.0,PC,38:2
120.0,PC,38:1
120.0,PE,42:6
120.0,PS,41:0
120.0,PS,40:2
120.0,PS,40:6
120.0,PI,34:1
120.0,PS,40:5
120.0,PC,40:4
120.0,HexCer,44:2;O2
120.0,PI,34:0
120.0,PS,42:9
120.0,PC,40:2
120.0,PS,41:1
120.0,PI,36:3
120.0,PS,42:6
120.0,PI,36:1
120.0,PI,36:0
120.0,PS,44:9
120.0,PI,38:7
120.0,PI,39:5
120.0,PS,44:10
120.0,PI,38:5
120.0,PI,38:4
120.0,PI,40:8
120.0,PI,40:7
120.0,PI,40:5
120.0,PI,42:8
120.0,Hex2Cer,40:1;O2
120.0,Hex2Cer,40:0;O2
121.0,HexCer,42:2;O2
121.0,HexCer,42:1;O2
121.0,HexCer,40:1;O2
121.0,PC,38:6
121.0,PA,34:1
121.0,SM,36:1;O2
121.0,HexCer,40:2;O2
121.0,PG,40:6
121.0,PC,40:6
121.0,HexCer,36:1:O2
121.0,PE,40:6
121.0,PG,36:0
121.0,HexCer,41:1;O2
121.0,PE,42:9
121.0,PE,38:6
121.0,PC,40:7
121.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
121.0,LPE,22:6
121.0,PA,36:1
121.0,PE,40:7
121.0,PG,37:4
121.0,Cer,42:2;O2
121.0,Cer,40:2;O2
121.0,LPE,22:4
121.0,PA,40:6
121.0,PC,34:2
121.0,PC,40:1
121.0,PS,36:1
121.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
121.0,SM,42:1;O2
121.0,PI,36:4
121.0,SM,38:1;O2
121.0,PC,42:1
121.0,SM,34:1;O2
121.0,PE,40:4
121.0,PA,38:3
121.0,PG,36:2
121.0,PC,30:0
121.0,TG,67:2
121.0,TG,72:9
121.0,LPA,18:1
121.0,LPC,O-16:2
121.0,LPC,16:0
121.0,LPC,O-16:0
121.0,LPC,O-18:2
121.0,LPE,18:1
121.0,LPS,16:0
121.0,LPE,18:0
121.0,LPC,O-18:0
121.0,LPE,20:0
121.0,LPC,18:1
121.0,LPG,20:1
121.0,LPC,18:0
121.0,LPE,22:1
121.0,LPC,20:4
121.0,LPC,20:1
121.0,Cer,36:1;O2
121.0,LPC,22:6
121.0,Cer,40:1;O2
121.0,Cer,41:2;O2
121.0,Cer,40:0;O2
121.0,DG,35:0
121.0,Cer,42:1;O2
121.0,PA,32:1
121.0,PA,32:0
121.0,SM,31:1;O2
121.0,PE,O-34:2
121.0,PC_PE,31:0_34:0
121.0,PA_PA,36:1_38:4
121.0,PE,32:2
121.0,HexCer,36:2;O2
121.0,PC,32:1
121.0,PC,32:0
121.0,PA,36:4
121.0,PA,36:2
121.0,PC_PE_PE,31:0_34:0_36:3
121.0,PA,38:5
121.0,PG,32:0
121.0,PE,36:1
121.0,PC,O-34:1
121.0,PE,36:0
121.0,HexCer,36:1;O2
121.0,PS,32:1
121.0,HexCer,38:2;O2
121.0,SM,35:1;O2
121.0,PC_PE,31:1_34:1
121.0,PE_PE,O-36:0_O-38:3
121.0,PC,O-32:0
121.0,PE,O-38:2
121.0,PC,34:1
121.0,PE,O-36:5
121.0,PC,34:0
121.0,PA,38:4
121.0,PE,O-36:3
121.0,SM,36:2;O2
121.0,PE,O-36:2
121.0,PE,O-36:1
121.0,PC_PE,35:1_38:1
121.0,PA,40:4
121.0,PE,O-38:7
121.0,PG,34:1
121.0,PG,35:0
121.0,PE,O-38:6
121.0,PG,34:0
121.0,PC_PE_PE,37:5_38:2_40:5
121.0,HexCer_PG,38:1;O2_36:1
121.0,PC,35:0
121.0,PE,38:7
121.0,PS,34:1
121.0,PS,36:4
121.0,PC_PE,37:1_40:1
121.0,PS,36:3
121.0,PG,37:5
121.0,PE,38:4
121.0,PG,37:2
121.0,PC,O-36:1
121.0,PG,37:1
121.0,SM,42:2;O2
121.0,PE,O-40:7
121.0,PG,36:1
121.0,PS,38:1
121.0,PG,38:5
121.0,PC_PE_PE,39:6_40:3_42:6
121.0,PG,38:4
121.0,PG,39:0
121.0,SM,41:2;O2
121.0,PC,36:3
121.0,PG,38:3
121.0,PC,36:2
121.0,HexCer,40:0;O2
121.0,PS,36:2
121.0,PC,36:1
121.0,PG_PG,38:1_40:4
121.0,SM,42:3;O2
121.0,PS,36:0
121.0,PC,38:5
121.0,PS,38:5
121.0,PG,39:5
121.0,PG,39:4
121.0,PC,38:7
121.0,PG,40:5
121.0,PC,38:4
121.0,PG,40:4
121.0,PC,38:2
121.0,PC,38:1
121.0,PE,42:6
121.0,PS,41:0
121.0,PS,40:2
121.0,PS,40:6
121.0,PI,34:1
121.0,PS,40:5
121.0,PC,40:4
121.0,HexCer,44:2;O2
121.0,PI,34:0
121.0,PS,42:9
121.0,PC,40:2
121.0,PS,41:1
121.0,PI,36:3
121.0,PS,42:6
121.0,PI,36:1
121.0,PI,36:0
121.0,PS,44:9
121.0,PI,38:7
121.0,PI,39:5
121.0,PS,44:10
121.0,PI,38:5
121.0,PI,38:4
121.0,PI,40:8
121.0,PI,40:7
121.0,PI,40:5
121.0,PI,42:8
121.0,Hex2Cer,40:1;O2
121.0,Hex2Cer,40:0;O2
122.0,HexCer,42:2;O2
122.0,HexCer,42:1;O2
122.0,HexCer,40:1;O2
122.0,PC,38:6
122.0,PA,34:1
122.0,SM,36:1;O2
122.0,HexCer,40:2;O2
122.0,PG,40:6
122.0,PC,40:6
122.0,HexCer,36:1:O2
122.0,PE,40:6
122.0,PG,36:0
122.0,HexCer,41:1;O2
122.0,PE,42:9
122.0,PE,38:6
122.0,PC,40:7
122.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
122.0,LPE,22:6
122.0,PA,36:1
122.0,PE,40:7
122.0,PG,37:4
122.0,Cer,42:2;O2
122.0,Cer,40:2;O2
122.0,LPE,22:4
122.0,PA,40:6
122.0,PC,34:2
122.0,PC,40:1
122.0,PS,36:1
122.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
122.0,SM,42:1;O2
122.0,PI,36:4
122.0,SM,38:1;O2
122.0,PC,42:1
122.0,SM,34:1;O2
122.0,PE,40:4
122.0,PA,38:3
122.0,PG,36:2
122.0,PC,30:0
122.0,TG,67:2
122.0,TG,72:9
122.0,LPA,18:1
122.0,LPC,O-16:2
122.0,LPC,16:0
122.0,LPC,O-16:0
122.0,LPC,O-18:2
122.0,LPE,18:1
122.0,LPS,16:0
122.0,LPE,18:0
122.0,LPC,O-18:0
122.0,LPE,20:0
122.0,LPC,18:1
122.0,LPG,20:1
122.0,LPC,18:0
122.0,LPE,22:1
122.0,LPC,20:4
122.0,LPC,20:1
122.0,Cer,36:1;O2
122.0,LPC,22:6
122.0,Cer,40:1;O2
122.0,Cer,41:2;O2
122.0,Cer,40:0;O2
122.0,DG,35:0
122.0,Cer,42:1;O2
122.0,PA,32:1
122.0,PA,32:0
122.0,SM,31:1;O2
122.0,PE,O-34:2
122.0,PC_PE,31:0_34:0
122.0,PA_PA,36:1_38:4
122.0,PE,32:2
122.0,HexCer,36:2;O2
122.0,PC,32:1
122.0,PC,32:0
122.0,PA,36:4
122.0,PA,36:2
122.0,PC_PE_PE,31:0_34:0_36:3
122.0,PA,38:5
122.0,PG,32:0
122.0,PE,36:1
122.0,PC,O-34:1
122.0,PE,36:0
122.0,HexCer,36:1;O2
122.0,PS,32:1
122.0,HexCer,38:2;O2
122.0,SM,35:1;O2
122.0,PC_PE,31:1_34:1
122.0,PE_PE,O-36:0_O-38:3
122.0,PC,O-32:0
122.0,PE,O-38:2
122.0,PC,34:1
122.0,PE,O-36:5
122.0,PC,34:0
122.0,PA,38:4
122.0,PE,O-36:3
122.0,SM,36:2;O2
122.0,PE,O-36:2
122.0,PE,O-36:1
122.0,PC_PE,35:1_38:1
122.0,PA,40:4
122.0,PE,O-38:7
122.0,PG,34:1
122.0,PG,35:0
122.0,PE,O-38:6
122.0,PG,34:0
122.0,PC_PE_PE,37:5_38:2_40:5
122.0,HexCer_PG,38:1;O2_36:1
122.0,PC,35:0
122.0,PE,38:7
122.0,PS,34:1
122.0,PS,36:4
122.0,PC_PE,37:1_40:1
122.0,PS,36:3
122.0,PG,37:5
122.0,PE,38:4
122.0,PG,37:2
122.0,PC,O-36:1
122.0,PG,37:1
122.0,SM,42:2;O2
122.0,PE,O-40:7
122.0,PG,36:1
122.0,PS,38:1
122.0,PG,38:5
122.0,PC_PE_PE,39:6_40:3_42:6
122.0,PG,38:4
122.0,PG,39:0
122.0,SM,41:2;O2
122.0,PC,36:3
122.0,PG,38:3
122.0,PC,36:2
122.0,HexCer,40:0;O2
122.0,PS,36:2
122.0,PC,36:1
122.0,PG_PG,38:1_40:4
122.0,SM,42:3;O2
122.0,PS,36:0
122.0,PC,38:5
122.0,PS,38:5
122.0,PG,39:5
122.0,PG,39:4
122.0,PC,38:7
122.0,PG,40:5
122.0,PC,38:4
122.0,PG,40:4
122.0,PC,38:2
122.0,PC,38:1
122.0,PE,42:6
122.0,PS,41:0
122.0,PS,40:2
122.0,PS,40:6
122.0,PI,34:1
122.0,PS,40:5
122.0,PC,40:4
122.0,HexCer,44:2;O2
122.0,PI,34:0
122.0,PS,42:9
122.0,PC,40:2
122.0,PS,41:1
122.0,PI,36:3
122.0,PS,42:6
122.0,PI,36:1
122.0,PI,36:0
122.0,PS,44:9
122.0,PI,38:7
122.0,PI,39:5
122.0,PS,44:10
122.0,PI,38:5
122.0,PI,38:4
122.0,PI,40:8
122.0,PI,40:7
122.0,PI,40:5
122.0,PI,42:8
122.0,Hex2Cer,40:1;O2
122.0,Hex2Cer,40:0;O2
123.0,HexCer,42:2;O2
123.0,HexCer,42:1;O2
123.0,HexCer,40:1;O2
123.0,PC,38:6
123.0,PA,34:1
123.0,SM,36:1;O2
123.0,HexCer,40:2;O2
123.0,PG,40:6
123.0,PC,40:6
123.0,HexCer,36:1:O2
123.0,PE,40:6
123.0,PG,36:0
123.0,HexCer,41:1;O2
123.0,PE,42:9
123.0,PE,38:6
123.0,PC,40:7
123.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
123.0,LPE,22:6
123.0,PA,36:1
123.0,PE,40:7
123.0,PG,37:4
123.0,Cer,42:2;O2
123.0,Cer,40:2;O2
123.0,LPE,22:4
123.0,PA,40:6
123.0,PC,34:2
123.0,PC,40:1
123.0,PS,36:1
123.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
123.0,SM,42:1;O2
123.0,PI,36:4
123.0,SM,38:1;O2
123.0,PC,42:1
123.0,SM,34:1;O2
123.0,PE,40:4
123.0,PA,38:3
123.0,PG,36:2
123.0,PC,30:0
123.0,TG,67:2
123.0,TG,72:9
123.0,LPA,18:1
123.0,LPC,O-16:2
123.0,LPC,16:0
123.0,LPC,O-16:0
123.0,LPC,O-18:2
123.0,LPE,18:1
123.0,LPS,16:0
123.0,LPE,18:0
123.0,LPC,O-18:0
123.0,LPE,20:0
123.0,LPC,18:1
123.0,LPG,20:1
123.0,LPC,18:0
123.0,LPE,22:1
123.0,LPC,20:4
123.0,LPC,20:1
123.0,Cer,36:1;O2
123.0,LPC,22:6
123.0,Cer,40:1;O2
123.0,Cer,41:2;O2
123.0,Cer,40:0;O2
123.0,DG,35:0
123.0,Cer,42:1;O2
123.0,PA,32:1
123.0,PA,32:0
123.0,SM,31:1;O2
123.0,PE,O-34:2
123.0,PC_PE,31:0_34:0
123.0,PA_PA,36:1_38:4
123.0,PE,32:2
123.0,HexCer,36:2;O2
123.0,PC,32:1
123.0,PC,32:0
123.0,PA,36:4
123.0,PA,36:2
123.0,PC_PE_PE,31:0_34:0_36:3
123.0,PA,38:5
123.0,PG,32:0
123.0,PE,36:1
123.0,PC,O-34:1
123.0,PE,36:0
123.0,HexCer,36:1;O2
123.0,PS,32:1
123.0,HexCer,38:2;O2
123.0,SM,35:1;O2
123.0,PC_PE,31:1_34:1
123.0,PE_PE,O-36:0_O-38:3
123.0,PC,O-32:0
123.0,PE,O-38:2
123.0,PC,34:1
123.0,PE,O-36:5
123.0,PC,34:0
123.0,PA,38:4
123.0,PE,O-36:3
123.0,SM,36:2;O2
123.0,PE,O-36:2
123.0,PE,O-36:1
123.0,PC_PE,35:1_38:1
123.0,PA,40:4
123.0,PE,O-38:7
123.0,PG,34:1
123.0,PG,35:0
123.0,PE,O-38:6
123.0,PG,34:0
123.0,PC_PE_PE,37:5_38:2_40:5
123.0,HexCer_PG,38:1;O2_36:1
123.0,PC,35:0
123.0,PE,38:7
123.0,PS,34:1
123.0,PS,36:4
123.0,PC_PE,37:1_40:1
123.0,PS,36:3
123.0,PG,37:5
123.0,PE,38:4
123.0,PG,37:2
123.0,PC,O-36:1
123.0,PG,37:1
123.0,SM,42:2;O2
123.0,PE,O-40:7
123.0,PG,36:1
123.0,PS,38:1
123.0,PG,38:5
123.0,PC_PE_PE,39:6_40:3_42:6
123.0,PG,38:4
123.0,PG,39:0
123.0,SM,41:2;O2
123.0,PC,36:3
123.0,PG,38:3
123.0,PC,36:2
123.0,HexCer,40:0;O2
123.0,PS,36:2
123.0,PC,36:1
123.0,PG_PG,38:1_40:4
123.0,SM,42:3;O2
123.0,PS,36:0
123.0,PC,38:5
123.0,PS,38:5
123.0,PG,39:5
123.0,PG,39:4
123.0,PC,38:7
123.0,PG,40:5
123.0,PC,38:4
123.0,PG,40:4
123.0,PC,38:2
123.0,PC,38:1
123.0,PE,42:6
123.0,PS,41:0
123.0,PS,40:2
123.0,PS,40:6
123.0,PI,34:1
123.0,PS,40:5
123.0,PC,40:4
123.0,HexCer,44:2;O2
123.0,PI,34:0
123.0,PS,42:9
123.0,PC,40:2
123.0,PS,41:1
123.0,PI,36:3
123.0,PS,42:6
123.0,PI,36:1
123.0,PI,36:0
123.0,PS,44:9
123.0,PI,38:7
123.0,PI,39:5
123.0,PS,44:10
123.0,PI,38:5
123.0,PI,38:4
123.0,PI,40:8
123.0,PI,40:7
123.0,PI,40:5
123.0,PI,42:8
123.0,Hex2Cer,40:1;O2
123.0,Hex2Cer,40:0;O2
124.0,HexCer,42:2;O2
124.0,HexCer,42:1;O2
124.0,HexCer,40:1;O2
124.0,PC,38:6
124.0,PA,34:1
124.0,SM,36:1;O2
124.0,HexCer,40:2;O2
124.0,PG,40:6
124.0,PC,40:6
124.0,HexCer,36:1:O2
124.0,PE,40:6
124.0,PG,36:0
124.0,HexCer,41:1;O2
124.0,PE,42:9
124.0,PE,38:6
124.0,PC,40:7
124.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
124.0,LPE,22:6
124.0,PA,36:1
124.0,PE,40:7
124.0,PG,37:4
124.0,Cer,42:2;O2
124.0,Cer,40:2;O2
124.0,LPE,22:4
124.0,PA,40:6
124.0,PC,34:2
124.0,PC,40:1
124.0,PS,36:1
124.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
124.0,SM,42:1;O2
124.0,PI,36:4
124.0,SM,38:1;O2
124.0,PC,42:1
124.0,SM,34:1;O2
124.0,PE,40:4
124.0,PA,38:3
124.0,PG,36:2
124.0,PC,30:0
124.0,TG,67:2
124.0,TG,72:9
124.0,LPA,18:1
124.0,LPC,O-16:2
124.0,LPC,16:0
124.0,LPC,O-16:0
124.0,LPC,O-18:2
124.0,LPE,18:1
124.0,LPS,16:0
124.0,LPE,18:0
124.0,LPC,O-18:0
124.0,LPE,20:0
124.0,LPC,18:1
124.0,LPG,20:1
124.0,LPC,18:0
124.0,LPE,22:1
124.0,LPC,20:4
124.0,LPC,20:1
124.0,Cer,36:1;O2
124.0,LPC,22:6
124.0,Cer,40:1;O2
124.0,Cer,41:2;O2
124.0,Cer,40:0;O2
124.0,DG,35:0
124.0,Cer,42:1;O2
124.0,PA,32:1
124.0,PA,32:0
124.0,SM,31:1;O2
124.0,PE,O-34:2
124.0,PC_PE,31:0_34:0
124.0,PA_PA,36:1_38:4
124.0,PE,32:2
124.0,HexCer,36:2;O2
124.0,PC,32:1
124.0,PC,32:0
124.0,PA,36:4
124.0,PA,36:2
124.0,PC_PE_PE,31:0_34:0_36:3
124.0,PA,38:5
124.0,PG,32:0
124.0,PE,36:1
124.0,PC,O-34:1
124.0,PE,36:0
124.0,HexCer,36:1;O2
124.0,PS,32:1
124.0,HexCer,38:2;O2
124.0,SM,35:1;O2
124.0,PC_PE,31:1_34:1
124.0,PE_PE,O-36:0_O-38:3
124.0,PC,O-32:0
124.0,PE,O-38:2
124.0,PC,34:1
124.0,PE,O-36:5
124.0,PC,34:0
124.0,PA,38:4
124.0,PE,O-36:3
124.0,SM,36:2;O2
124.0,PE,O-36:2
124.0,PE,O-36:1
124.0,PC_PE,35:1_38:1
124.0,PA,40:4
124.0,PE,O-38:7
124.0,PG,34:1
124.0,PG,35:0
124.0,PE,O-38:6
124.0,PG,34:0
124.0,PC_PE_PE,37:5_38:2_40:5
124.0,HexCer_PG,38:1;O2_36:1
124.0,PC,35:0
124.0,PE,38:7
124.0,PS,34:1
124.0,PS,36:4
124.0,PC_PE,37:1_40:1
124.0,PS,36:3
124.0,PG,37:5
124.0,PE,38:4
124.0,PG,37:2
124.0,PC,O-36:1
124.0,PG,37:1
124.0,SM,42:2;O2
124.0,PE,O-40:7
124.0,PG,36:1
124.0,PS,38:1
124.0,PG,38:5
124.0,PC_PE_PE,39:6_40:3_42:6
124.0,PG,38:4
124.0,PG,39:0
124.0,SM,41:2;O2
124.0,PC,36:3
124.0,PG,38:3
124.0,PC,36:2
124.0,HexCer,40:0;O2
124.0,PS,36:2
124.0,PC,36:1
124.0,PG_PG,38:1_40:4
124.0,SM,42:3;O2
124.0,PS,36:0
124.0,PC,38:5
124.0,PS,38:5
124.0,PG,39:5
124.0,PG,39:4
124.0,PC,38:7
124.0,PG,40:5
124.0,PC,38:4
124.0,PG,40:4
124.0,PC,38:2
124.0,PC,38:1
124.0,PE,42:6
124.0,PS,41:0
124.0,PS,40:2
124.0,PS,40:6
124.0,PI,34:1
124.0,PS,40:5
124.0,PC,40:4
124.0,HexCer,44:2;O2
124.0,PI,34:0
124.0,PS,42:9
124.0,PC,40:2
124.0,PS,41:1
124.0,PI,36:3
124.0,PS,42:6
124.0,PI,36:1
124.0,PI,36:0
124.0,PS,44:9
124.0,PI,38:7
124.0,PI,39:5
124.0,PS,44:10
124.0,PI,38:5
124.0,PI,38:4
124.0,PI,40:8
124.0,PI,40:7
124.0,PI,40:5
124.0,PI,42:8
124.0,Hex2Cer,40:1;O2
124.0,Hex2Cer,40:0;O2
125.0,HexCer,42:2;O2
125.0,HexCer,42:1;O2
125.0,HexCer,40:1;O2
125.0,PC,38:6
125.0,PA,34:1
125.0,SM,36:1;O2
125.0,HexCer,40:2;O2
125.0,PG,40:6
125.0,PC,40:6
125.0,HexCer,36:1:O2
125.0,PE,40:6
125.0,PG,36:0
125.0,HexCer,41:1;O2
125.0,PE,42:9
125.0,PE,38:6
125.0,PC,40:7
125.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
125.0,LPE,22:6
125.0,PA,36:1
125.0,PE,40:7
125.0,PG,37:4
125.0,Cer,42:2;O2
125.0,Cer,40:2;O2
125.0,LPE,22:4
125.0,PA,40:6
125.0,PC,34:2
125.0,PC,40:1
125.0,PS,36:1
125.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
125.0,SM,42:1;O2
125.0,PI,36:4
125.0,SM,38:1;O2
125.0,PC,42:1
125.0,SM,34:1;O2
125.0,PE,40:4
125.0,PA,38:3
125.0,PG,36:2
125.0,PC,30:0
125.0,TG,67:2
125.0,TG,72:9
125.0,LPA,18:1
125.0,LPC,O-16:2
125.0,LPC,16:0
125.0,LPC,O-16:0
125.0,LPC,O-18:2
